id_pago,cantidad_minima_pago,cantidad_sin_intereses,cantidad_total,fecha_corte,fecha_pago,fecha_movimiento,id_tarjeta
9520420746,1342,5368,6710,2024-02-23,2024-03-14,2024-02-14,82
10904631174,1258.6,5034.4,6293,2024-10-11,2024-10-31,2024-10-21,30
7291080926,1784.6,7138.4,8923,2024-08-02,2024-08-22,2024-08-09,54
6460156531,1701.8,6807.2,8509,2024-01-17,2024-02-06,2024-01-26,7
4734531263,2376.6,9506.4,11883,2024-07-11,2024-07-31,2024-07-31,96
8835552143,1827.8,7311.2,9139,2024-04-01,2024-04-22,2024-04-21,4
7765122752,3098.4,12393.6,15492,2024-03-04,2024-03-25,2024-03-09,83
7402281190,1701.8,6807.2,8509,2024-05-10,2024-05-30,2024-05-30,40
5321869264,1315.4,5261.6,6577,2024-04-10,2024-04-30,2024-04-29,38
10376193976,2717.8,10871.2,13589,2024-06-25,2024-07-15,2024-06-18,44
8025124045,1693.4,6773.6,8467,2024-12-04,2024-12-24,2024-12-05,78
4989463952,2967.8,11871.2,14839,2024-12-02,2024-12-23,2024-12-13,68
9237376473,2494.4,9977.6,12472,2024-06-12,2024-07-02,2024-06-27,16
3554174891,2430.2,9720.8,12151,2024-06-04,2024-06-24,2024-06-24,29
10683806667,2809.2,11236.8,14046,2024-10-11,2024-10-31,2024-10-30,47
6653584671,1470.8,5883.2,7354,2024-08-09,2024-08-29,2024-08-20,8
2893188081,1828.2,7312.8,9141,2024-03-11,2024-04-01,2024-03-30,58
1663123010,3167.6,12670.4,15838,2024-09-10,2024-09-30,2024-09-01,86
5688203825,3054.2,12216.8,15271,2024-01-04,2024-01-24,2024-01-12,33
2988994647,2264,9056,11320,2024-04-25,2024-05-15,2024-04-12,103
1177804456,700.4,2801.6,3502,2024-06-13,2024-07-03,2024-06-03,101
9008278526,288.8,1155.2,1444,2024-08-14,2024-09-03,2024-08-28,94
9959336036,2968.8,11875.2,14844,2024-01-10,2024-01-30,2024-01-12,26
7804325994,1350.6,5402.4,6753,2024-01-04,2024-01-24,2024-01-24,13
5952585571,1702.4,6809.6,8512,2024-12-20,2025-01-09,2024-12-07,32
3113869324,1690,6760,8450,2024-10-11,2024-10-31,2024-10-24,40
1557221934,467.6,1870.4,2338,2024-10-11,2024-10-31,2024-10-29,30
5567938096,2891.6,11566.4,14458,2024-10-14,2024-11-04,2024-10-14,45
9219722867,2307.6,9230.4,11538,2024-04-12,2024-05-02,2024-04-30,101
8167057875,1163.4,4653.6,5817,2024-02-12,2024-03-04,2024-02-19,30
9650651812,2204.4,8817.6,11022,2024-02-02,2024-02-26,2024-02-26,74
5200583907,2948.4,11793.6,14742,2024-09-13,2024-10-03,2024-09-03,45
5957442417,993,3972,4965,2024-10-04,2024-10-24,2024-10-07,75
6703634913,435.8,1743.2,2179,2024-11-04,2024-11-25,2024-11-25,69
4599175235,1592.2,6368.8,7961,2024-02-02,2024-02-26,2024-02-17,83
5585096250,1122,4488,5610,2024-12-24,2025-01-15,2024-12-29,87
6480458128,544.4,2177.6,2722,2024-04-04,2024-04-24,2024-04-23,33
7801920723,2955.2,11820.8,14776,2024-11-11,2024-12-02,2024-11-14,40
2441675958,1430.4,5721.6,7152,2024-01-10,2024-01-30,2024-01-02,52
3083688856,620.4,2481.6,3102,2024-06-13,2024-07-03,2024-06-25,101
4065441126,2562.6,10250.4,12813,2024-12-11,2024-12-31,2024-12-06,47
9131605780,771.6,3086.4,3858,2024-01-11,2024-01-31,2024-01-02,47
5263122796,2335.6,9342.4,11678,2024-07-05,2024-07-25,2024-07-13,56
2635056979,2689.8,10759.2,13449,2024-05-10,2024-05-30,2024-05-13,38
9628150384,1892.8,7571.2,9464,2024-04-12,2024-05-02,2024-04-24,101
5081830327,940,3760,4700,2024-07-04,2024-07-24,2024-07-22,46
4640544436,709.2,2836.8,3546,2024-09-20,2024-10-10,2024-09-24,32
1898003525,2044.2,8176.8,10221,2024-12-10,2024-12-30,2024-12-09,26
2458009261,2959,11836,14795,2024-12-11,2024-12-31,2024-12-02,50
7145805671,1931,7724,9655,2024-04-04,2024-04-24,2024-04-22,24
8973468918,2820.4,11281.6,14102,2024-06-04,2024-06-24,2024-06-07,78
4014180196,1315.6,5262.4,6578,2024-06-04,2024-06-24,2024-06-16,31
7746118328,553.8,2215.2,2769,2024-08-14,2024-09-03,2024-08-29,3
9865040581,1917.8,7671.2,9589,2024-02-01,2024-02-21,2024-02-20,4
3397992822,1481,5924,7405,2024-09-10,2024-09-30,2024-09-18,38
10137165413,1911.8,7647.2,9559,2024-11-08,2024-11-28,2024-11-19,100
1703308897,2127.4,8509.6,10637,2024-08-23,2024-09-12,2024-08-01,103
10941091392,2872.4,11489.6,14362,2024-06-25,2024-07-15,2024-06-13,87
7753032378,2194.6,8778.4,10973,2024-02-12,2024-03-04,2024-02-14,16
9973360299,2042.8,8171.2,10214,2024-12-13,2025-01-02,2024-12-18,45
9404944944,1007,4028,5035,2024-04-25,2024-05-15,2024-04-23,82
4767428995,209.4,837.6,1047,2024-05-10,2024-05-30,2024-05-01,6
5374185055,2575.2,10300.8,12876,2024-03-14,2024-04-03,2024-03-30,94
9943333757,442.8,1771.2,2214,2024-05-13,2024-06-03,2024-05-12,101
2166439314,567,2268,2835,2024-07-12,2024-08-01,2024-07-02,101
5733815103,1532.8,6131.2,7664,2024-01-11,2024-01-31,2024-01-29,5
2196944800,929.4,3717.6,4647,2024-11-08,2024-11-28,2024-11-28,38
9639469073,217.4,869.6,1087,2024-08-13,2024-09-02,2024-08-16,101
6868547066,389,1556,1945,2024-06-13,2024-07-03,2024-06-09,101
5631916900,1244,4976,6220,2024-05-03,2024-05-23,2024-05-09,88
4023728180,1115,4460,5575,2024-09-20,2024-10-10,2024-09-30,32
1083255391,1336.8,5347.2,6684,2024-02-13,2024-03-04,2024-02-28,101
3395913742,1975.6,7902.4,9878,2024-02-02,2024-02-26,2024-02-03,83
8387208074,2671.2,10684.8,13356,2024-02-06,2024-02-26,2024-02-26,65
4807953504,2650.4,10601.6,13252,2024-04-12,2024-05-02,2024-04-13,101
7144143902,3151.2,12604.8,15756,2024-03-22,2024-04-11,2024-03-09,32
2946020936,1912.6,7650.4,9563,2024-09-25,2024-10-15,2024-09-12,44
2339096055,867.2,3468.8,4336,2024-11-22,2024-12-13,2024-11-02,32
3088434448,2056.8,8227.2,10284,2024-02-22,2024-03-13,2024-02-11,32
6219667782,2466.4,9865.6,12332,2024-09-10,2024-09-30,2024-09-13,91
6220357208,1977,7908,9885,2024-12-24,2025-01-15,2024-12-14,103
5203101654,2999,11996,14995,2024-06-21,2024-07-11,2024-06-03,32
2180318814,903,3612,4515,2024-08-02,2024-08-22,2024-08-14,88
5768583269,1122.6,4490.4,5613,2024-11-14,2024-12-04,2024-11-05,45
1355144680,850.2,3400.8,4251,2024-05-03,2024-05-23,2024-05-14,78
2957961354,1087.6,4350.4,5438,2024-05-03,2024-05-23,2024-05-08,78
5908176799,1518.4,6073.6,7592,2024-11-22,2024-12-13,2024-11-01,32
5036139169,2370.8,9483.2,11854,2024-11-04,2024-11-25,2024-11-30,78
10384124034,2584.8,10339.2,12924,2024-05-10,2024-05-30,2024-05-31,38
1272095175,2782.4,11129.6,13912,2024-04-10,2024-04-30,2024-04-29,72
5401566336,1944,7776,9720,2024-11-22,2024-12-13,2024-11-09,32
7683123800,2635.2,10540.8,13176,2024-05-03,2024-05-23,2024-05-16,24
8959785165,2722.6,10890.4,13613,2024-06-13,2024-07-03,2024-06-17,101
1569634269,2006.4,8025.6,10032,2024-07-11,2024-07-31,2024-07-29,42
7210911533,1375.6,5502.4,6878,2024-01-17,2024-02-06,2024-01-01,7
3115552233,416.2,1664.8,2081,2024-11-22,2024-12-13,2024-11-04,32
8003449447,308,1232,1540,2024-07-12,2024-08-01,2024-07-31,20
9968815822,1087.6,4350.4,5438,2024-11-06,2024-11-26,2024-11-07,25
9434930897,669.8,2679.2,3349,2024-03-13,2024-04-02,2024-03-24,101
4697266790,203.6,814.4,1018,2024-02-14,2024-03-05,2024-02-18,94
8644894969,1970,7880,9850,2024-06-14,2024-07-04,2024-06-04,104
1936057170,1319.2,5276.8,6596,2024-12-11,2024-12-31,2024-12-03,47
10086428867,2723.6,10894.4,13618,2024-07-11,2024-07-31,2024-07-29,58
5025718884,721.8,2887.2,3609,2024-05-13,2024-06-03,2024-05-10,101
2633003793,1257.4,5029.6,6287,2024-09-13,2024-10-03,2024-09-26,101
1364205947,2268.4,9073.6,11342,2024-01-04,2024-01-24,2024-01-04,24
8996180633,1327.8,5311.2,6639,2024-11-13,2024-12-03,2024-11-15,101
8546170055,2014.6,8058.4,10073,2024-09-13,2024-10-03,2024-09-01,94
3513327939,207,828,1035,2024-05-13,2024-06-03,2024-05-07,101
5021117978,2206.8,8827.2,11034,2024-02-02,2024-02-26,2024-02-23,55
1784472172,1595.6,6382.4,7978,2024-09-04,2024-09-24,2024-09-11,78
7995686503,2532,10128,12660,2024-06-10,2024-07-01,2024-06-11,85
8789101079,1621.6,6486.4,8108,2024-04-11,2024-05-02,2024-04-23,27
3789976843,769.2,3076.8,3846,2024-07-10,2024-07-30,2024-07-30,100
3192760463,823.2,3292.8,4116,2024-04-04,2024-04-24,2024-04-11,78
4086581365,1853.2,7412.8,9266,2024-04-12,2024-05-02,2024-04-10,101
2814910438,1964.4,7857.6,9822,2024-05-03,2024-05-23,2024-05-10,24
10859723685,2254.4,9017.6,11272,2024-10-25,2024-11-14,2024-10-07,81
4916436978,1393.8,5575.2,6969,2024-08-12,2024-09-02,2024-08-13,16
10880492331,380.4,1521.6,1902,2024-09-10,2024-09-30,2024-09-29,38
6992960520,2121.4,8485.6,10607,2024-10-11,2024-10-31,2024-10-15,47
9925457415,2050.2,8200.8,10251,2024-02-09,2024-02-29,2024-02-06,99
10958476555,849.4,3397.6,4247,2024-03-04,2024-03-25,2024-03-25,74
5796806777,1593.4,6373.6,7967,2024-06-04,2024-06-24,2024-06-24,33
8454069028,2641.8,10567.2,13209,2024-07-25,2024-08-14,2024-07-01,23
1059526332,1601,6404,8005,2024-05-10,2024-05-30,2024-05-04,38
2905388080,488.6,1954.4,2443,2024-04-04,2024-04-24,2024-04-05,78
8685687315,2425.8,9703.2,12129,2024-02-02,2024-02-26,2024-02-21,83
8023371535,628.6,2514.4,3143,2024-12-13,2025-01-02,2024-12-15,101
8846087672,1610.6,6442.4,8053,2024-04-04,2024-04-24,2024-04-16,33
10009119993,1276.8,5107.2,6384,2024-08-12,2024-09-02,2024-08-29,16
1142482765,2088.6,8354.4,10443,2024-01-04,2024-01-24,2024-01-26,2
4909117363,1202.2,4808.8,6011,2024-12-11,2024-12-31,2024-12-01,96
4240092398,2723.4,10893.6,13617,2024-09-13,2024-10-03,2024-09-03,104
4664143718,816.6,3266.4,4083,2024-02-09,2024-02-29,2024-02-13,38
4101615746,1650.2,6600.8,8251,2024-10-25,2024-11-14,2024-10-31,87
1769269689,1894.2,7576.8,9471,2024-12-11,2024-12-31,2024-12-05,47
9638995276,1735.8,6943.2,8679,2024-12-13,2025-01-02,2024-12-14,77
8644822777,641.6,2566.4,3208,2024-07-26,2024-08-15,2024-07-16,61
4524021490,257.2,1028.8,1286,2024-05-10,2024-05-30,2024-05-22,27
3773195867,1081.8,4327.2,5409,2024-06-13,2024-07-03,2024-06-09,101
10965830744,1996,7984,9980,2024-03-04,2024-03-25,2024-03-15,78
5627270766,2039,8156,10195,2024-05-10,2024-05-30,2024-05-29,86
1504370941,551,2204,2755,2024-05-10,2024-05-30,2024-05-29,41
6862966672,2165,8660,10825,2024-09-25,2024-10-15,2024-09-11,17
1036973601,956.6,3826.4,4783,2024-10-10,2024-10-30,2024-10-20,38
8461511277,1996.6,7986.4,9983,2024-11-08,2024-11-28,2024-11-24,85
3223977418,3100,12400,15500,2024-07-25,2024-08-14,2024-07-30,87
10274529474,2790.2,11160.8,13951,2024-09-04,2024-09-24,2024-09-23,67
5442201626,2923.2,11692.8,14616,2024-06-13,2024-07-03,2024-06-21,101
7685190134,275.4,1101.6,1377,2024-07-25,2024-08-14,2024-07-09,76
2708235169,718.2,2872.8,3591,2024-03-15,2024-04-04,2024-03-27,7
9855423855,2629.4,10517.6,13147,2024-03-13,2024-04-02,2024-03-24,101
1168795249,1733.8,6935.2,8669,2024-08-02,2024-08-22,2024-08-14,88
9115854640,2888.4,11553.6,14442,2024-12-24,2025-01-15,2024-12-17,53
6898101891,1457,5828,7285,2024-12-04,2024-12-24,2024-12-13,75
5713181130,2582.4,10329.6,12912,2024-03-25,2024-04-15,2024-03-12,34
10310619128,2601.2,10404.8,13006,2024-09-04,2024-09-24,2024-09-24,33
3724085771,3052.6,12210.4,15263,2024-08-12,2024-09-02,2024-08-29,50
10711332739,409,1636,2045,2024-04-12,2024-05-02,2024-04-23,101
4217821918,1496.4,5985.6,7482,2024-07-04,2024-07-24,2024-07-05,83
7391448007,954.6,3818.4,4773,2024-08-12,2024-09-02,2024-08-04,21
2024017250,872.6,3490.4,4363,2024-07-10,2024-07-30,2024-07-08,92
7847749868,877.8,3511.2,4389,2024-11-26,2024-12-16,2024-11-14,61
6612546523,1197.6,4790.4,5988,2024-02-13,2024-03-04,2024-02-20,101
3521796600,2329.6,9318.4,11648,2024-02-02,2024-02-26,2024-02-27,83
3095019421,1402.8,5611.2,7014,2024-03-04,2024-03-25,2024-03-06,75
5017061846,1480.2,5920.8,7401,2024-06-13,2024-07-03,2024-06-19,101
8547238935,2231.2,8924.8,11156,2024-07-05,2024-07-25,2024-07-18,25
5544050464,1393.4,5573.6,6967,2024-06-11,2024-07-01,2024-06-18,40
9766869173,2323,9292,11615,2024-11-08,2024-11-28,2024-11-13,38
6978686715,1385,5540,6925,2024-10-04,2024-10-24,2024-10-23,22
2192438237,1336,5344,6680,2024-04-04,2024-04-24,2024-04-23,55
2352605124,1680.8,6723.2,8404,2024-06-13,2024-07-03,2024-06-17,101
8579784045,780.2,3120.8,3901,2024-04-04,2024-04-24,2024-04-23,80
8609771914,906.4,3625.6,4532,2024-01-04,2024-01-24,2024-01-11,75
9692016001,2449.6,9798.4,12248,2024-11-08,2024-11-28,2024-11-13,8
4083965708,1321,5284,6605,2024-01-04,2024-01-24,2024-01-24,78
6450532587,1534.4,6137.6,7672,2024-05-03,2024-05-23,2024-05-30,54
1661225480,1771.2,7084.8,8856,2024-02-22,2024-03-13,2024-02-17,32
6553137497,1082.4,4329.6,5412,2024-12-13,2025-01-02,2024-12-30,49
1512065929,2088,8352,10440,2024-02-23,2024-03-14,2024-02-14,44
3025901952,2484.4,9937.6,12422,2024-06-06,2024-06-26,2024-06-25,25
1531576622,2603.6,10414.4,13018,2024-11-11,2024-12-02,2024-11-27,5
1600672548,3159.8,12639.2,15799,2024-08-16,2024-09-05,2024-08-03,7
8208660099,488,1952,2440,2024-12-20,2025-01-09,2024-12-08,32
3816791133,2104.8,8419.2,10524,2024-12-11,2024-12-31,2024-12-30,16
9257607397,1907.4,7629.6,9537,2024-05-10,2024-05-30,2024-05-11,84
7792827437,761,3044,3805,2024-08-09,2024-08-29,2024-08-19,47
7356483858,1140.8,4563.2,5704,2024-02-09,2024-02-29,2024-02-01,86
10828578880,2308.2,9232.8,11541,2024-02-12,2024-03-04,2024-02-26,48
10866777519,532.2,2128.8,2661,2024-03-11,2024-04-01,2024-03-25,27
7147800172,404.8,1619.2,2024,2024-11-08,2024-11-28,2024-11-26,38
10364701172,1080,4320,5400,2024-08-02,2024-08-22,2024-08-02,24
10463573054,1172.4,4689.6,5862,2024-01-10,2024-01-30,2024-01-17,26
2116251875,1440.2,5760.8,7201,2024-01-10,2024-01-30,2024-01-19,86
7408039766,2818.2,11272.8,14091,2024-12-24,2025-01-15,2024-12-11,34
5357712399,1991.4,7965.6,9957,2024-05-03,2024-05-23,2024-05-17,22
5723520224,841.2,3364.8,4206,2024-04-12,2024-05-02,2024-04-24,101
3961541955,2541.8,10167.2,12709,2024-06-04,2024-06-24,2024-06-28,78
3188751147,535.2,2140.8,2676,2024-03-04,2024-03-25,2024-03-13,83
4980516109,2230.2,8920.8,11151,2024-07-12,2024-08-01,2024-07-09,45
4053880699,1695.2,6780.8,8476,2024-07-12,2024-08-01,2024-07-30,101
4483918776,240.8,963.2,1204,2024-12-04,2024-12-24,2024-12-12,13
4257210450,1372.6,5490.4,6863,2024-12-10,2024-12-30,2024-12-23,6
6008480803,1018,4072,5090,2024-07-05,2024-07-25,2024-07-02,25
1992510129,423.2,1692.8,2116,2024-12-13,2025-01-02,2024-12-09,49
2399848508,2481.2,9924.8,12406,2024-02-09,2024-02-29,2024-02-26,40
4637468140,465.4,1861.6,2327,2024-09-10,2024-09-30,2024-09-03,100
8899171108,816.6,3266.4,4083,2024-09-20,2024-10-10,2024-09-24,32
10154075642,458.4,1833.6,2292,2024-11-01,2024-11-21,2024-11-19,68
8252347517,399.6,1598.4,1998,2024-05-24,2024-06-17,2024-05-11,103
10986067116,919,3676,4595,2024-05-24,2024-06-17,2024-05-20,76
9009645428,3059.6,12238.4,15298,2024-08-09,2024-08-29,2024-08-09,85
3478000673,1123,4492,5615,2024-04-10,2024-04-30,2024-04-08,38
8555030636,1377,5508,6885,2024-06-10,2024-07-01,2024-06-18,38
10582192269,1860.4,7441.6,9302,2024-09-13,2024-10-03,2024-09-21,94
4358426027,1186.8,4747.2,5934,2024-07-04,2024-07-24,2024-07-26,2
1542005020,840.6,3362.4,4203,2024-10-11,2024-10-31,2024-10-29,101
10548576824,2148,8592,10740,2024-06-13,2024-07-03,2024-06-10,101
8126773672,2402,9608,12010,2024-06-03,2024-06-24,2024-06-17,68
5716622943,1436.2,5744.8,7181,2024-05-10,2024-05-30,2024-05-31,16
4955316088,2984.4,11937.6,14922,2024-01-04,2024-01-24,2024-01-15,83
3982965828,1101,4404,5505,2024-11-04,2024-11-25,2024-11-09,13
6187206153,1941,7764,9705,2024-06-03,2024-06-24,2024-06-17,68
7670827368,1283.4,5133.6,6417,2024-03-04,2024-03-25,2024-03-25,59
2753804159,1927.2,7708.8,9636,2024-05-10,2024-05-30,2024-05-30,73
2465332330,1607.4,6429.6,8037,2024-12-24,2025-01-15,2024-12-17,11
8578465799,2352.6,9410.4,11763,2024-02-02,2024-02-26,2024-02-25,33
7443085378,1211.6,4846.4,6058,2024-11-08,2024-11-28,2024-11-07,38
5786300253,1552.6,6210.4,7763,2024-07-04,2024-07-24,2024-07-23,37
8052289043,2039.6,8158.4,10198,2024-09-10,2024-09-30,2024-09-10,100
4757276109,2139,8556,10695,2024-06-04,2024-06-24,2024-06-26,80
8186327799,2877.4,11509.6,14387,2024-05-03,2024-05-23,2024-05-18,54
4429177878,2692.2,10768.8,13461,2024-11-22,2024-12-13,2024-11-30,32
10756157261,2226.6,8906.4,11133,2024-06-25,2024-07-15,2024-06-14,82
7601999107,2454.4,9817.6,12272,2024-11-08,2024-11-28,2024-11-15,91
5617190733,529,2116,2645,2024-08-09,2024-08-29,2024-08-04,27
10056837401,2498,9992,12490,2024-05-10,2024-05-30,2024-05-18,99
1450449040,922,3688,4610,2024-10-11,2024-10-31,2024-10-11,101
3635926074,1438.8,5755.2,7194,2024-10-04,2024-10-24,2024-10-11,78
4986652361,2310.4,9241.6,11552,2024-11-14,2024-12-04,2024-11-30,77
2221074723,1682.2,6728.8,8411,2024-12-20,2025-01-09,2024-12-12,51
10989547232,2944.8,11779.2,14724,2024-11-08,2024-11-28,2024-11-23,91
4556955922,254.6,1018.4,1273,2024-06-10,2024-07-01,2024-06-14,38
3707586504,2722.2,10888.8,13611,2024-10-04,2024-10-24,2024-10-05,80
4969155871,2924.8,11699.2,14624,2024-05-10,2024-05-30,2024-05-31,89
8375918641,825.6,3302.4,4128,2024-06-13,2024-07-03,2024-06-15,101
1506581870,1410,5640,7050,2024-02-09,2024-02-29,2024-02-06,38
10168222480,503.2,2012.8,2516,2024-01-10,2024-01-30,2024-01-30,26
7675791012,3067.2,12268.8,15336,2024-10-25,2024-11-14,2024-10-12,76
6075695989,1288.8,5155.2,6444,2024-11-01,2024-11-21,2024-11-03,68
8761375077,1841.4,7365.6,9207,2024-09-10,2024-09-30,2024-09-25,38
7593605120,490.6,1962.4,2453,2024-10-25,2024-11-14,2024-10-06,23
7248317400,3059.2,12236.8,15296,2024-09-04,2024-09-24,2024-09-14,70
3489308341,2479,9916,12395,2024-03-04,2024-03-25,2024-03-24,55
1776388524,870.6,3482.4,4353,2024-11-08,2024-11-28,2024-11-26,92
5975041536,1857.8,7431.2,9289,2024-02-13,2024-03-04,2024-02-23,101
5897213797,1927.4,7709.6,9637,2024-06-25,2024-07-15,2024-06-13,103
10761457633,1126.8,4507.2,5634,2024-12-04,2024-12-24,2024-12-01,78
4696959445,2319.6,9278.4,11598,2024-07-25,2024-08-14,2024-07-02,81
7758691072,1546.2,6184.8,7731,2024-03-11,2024-04-01,2024-03-24,40
2658568510,535.6,2142.4,2678,2024-12-11,2024-12-31,2024-12-21,16
1369107931,1335.6,5342.4,6678,2024-09-10,2024-09-30,2024-09-11,99
6788679732,2441,9764,12205,2024-06-10,2024-07-01,2024-06-14,38
1452259861,453.6,1814.4,2268,2024-12-11,2024-12-31,2024-12-26,5
9432933004,761.2,3044.8,3806,2024-06-13,2024-07-03,2024-06-12,101
2921053681,1958.2,7832.8,9791,2024-12-11,2024-12-31,2024-12-26,47
3261479277,1960.8,7843.2,9804,2024-08-09,2024-08-29,2024-08-22,85
1548753816,1980,7920,9900,2024-04-12,2024-05-02,2024-04-30,16
6713900471,1843.2,7372.8,9216,2024-09-04,2024-09-24,2024-09-19,78
5954535829,2381.8,9527.2,11909,2024-12-13,2025-01-02,2024-12-17,94
5683934139,2803,11212,14015,2024-10-11,2024-10-31,2024-10-29,5
4360518693,239.6,958.4,1198,2024-05-03,2024-05-23,2024-05-10,78
10178357436,321,1284,1605,2024-05-10,2024-05-30,2024-05-28,84
4252664770,905,3620,4525,2024-01-10,2024-01-30,2024-01-28,64
5821152846,2610.2,10440.8,13051,2024-09-10,2024-09-30,2024-09-28,38
10660946495,2913,11652,14565,2024-03-25,2024-04-15,2024-03-14,53
10892914041,1724.4,6897.6,8622,2024-02-02,2024-02-26,2024-02-24,59
4968171277,1645.8,6583.2,8229,2024-05-14,2024-06-03,2024-05-21,3
8737568229,2479.4,9917.6,12397,2024-05-10,2024-05-30,2024-05-27,38
8934546043,2735.8,10943.2,13679,2024-12-10,2024-12-30,2024-12-11,26
5772643123,2599.8,10399.2,12999,2024-12-11,2024-12-31,2024-12-29,48
9468803997,2639.4,10557.6,13197,2024-10-04,2024-10-24,2024-10-01,24
7085316065,1690.2,6760.8,8451,2024-04-10,2024-04-30,2024-04-13,12
4774341978,953.6,3814.4,4768,2024-09-04,2024-09-24,2024-09-23,75
7113982620,1453.8,5815.2,7269,2024-01-04,2024-01-24,2024-01-24,78
1287779897,2109.6,8438.4,10548,2024-03-08,2024-04-01,2024-03-07,6
5509006121,1578.2,6312.8,7891,2024-10-25,2024-11-14,2024-10-08,53
1592028900,1967.6,7870.4,9838,2024-10-11,2024-10-31,2024-10-11,101
5326483832,995.8,3983.2,4979,2024-06-04,2024-06-24,2024-06-08,13
2898365600,759.4,3037.6,3797,2024-09-13,2024-10-03,2024-09-13,101
4093080673,604.6,2418.4,3023,2024-10-04,2024-10-24,2024-10-01,25
5366432816,1559.8,6239.2,7799,2024-07-05,2024-07-25,2024-07-17,25
7476753079,2199.8,8799.2,10999,2024-12-24,2025-01-15,2024-12-20,53
6114083276,620.2,2480.8,3101,2024-11-08,2024-11-28,2024-11-26,92
8901713843,826.6,3306.4,4133,2024-06-10,2024-07-01,2024-06-24,38
10475796022,1374.2,5496.8,6871,2024-03-04,2024-03-25,2024-03-02,78
10583737722,793.6,3174.4,3968,2024-03-12,2024-04-01,2024-03-27,18
2527735466,1580.2,6320.8,7901,2024-04-12,2024-05-02,2024-04-19,101
2564471567,831.2,3324.8,4156,2024-08-09,2024-08-29,2024-08-21,72
5412276548,2590.2,10360.8,12951,2024-03-12,2024-04-01,2024-03-02,21
2518994820,314.8,1259.2,1574,2024-08-09,2024-08-29,2024-08-12,84
1334507125,1707.6,6830.4,8538,2024-08-02,2024-08-22,2024-08-21,70
9424236824,353.6,1414.4,1768,2024-05-10,2024-05-30,2024-05-11,30
8366991767,1381,5524,6905,2024-12-04,2024-12-24,2024-12-20,74
6736516127,3065.2,12260.8,15326,2024-06-21,2024-07-11,2024-06-10,51
4339661051,1175.6,4702.4,5878,2024-05-10,2024-05-30,2024-05-05,27
2205549862,2486,9944,12430,2024-09-13,2024-10-03,2024-09-24,3
6948587650,2397.2,9588.8,11986,2024-08-01,2024-08-21,2024-08-16,9
8658794919,751.8,3007.2,3759,2024-10-11,2024-10-31,2024-10-13,101
3593585457,1648.6,6594.4,8243,2024-09-12,2024-10-02,2024-09-26,30
8441895872,2493.2,9972.8,12466,2024-04-10,2024-04-30,2024-04-05,12
2499686652,3193.8,12775.2,15969,2024-09-04,2024-09-24,2024-09-24,46
3783545301,2773.4,11093.6,13867,2024-09-11,2024-10-02,2024-09-18,27
1081917570,2032.6,8130.4,10163,2024-10-10,2024-10-30,2024-10-24,38
6607955041,3178.6,12714.4,15893,2024-09-10,2024-09-30,2024-09-27,92
8851815221,525.2,2100.8,2626,2024-02-09,2024-02-29,2024-02-29,58
8713410534,1876.8,7507.2,9384,2024-03-11,2024-04-01,2024-03-22,40
6885546839,1875.2,7500.8,9376,2024-12-04,2024-12-24,2024-12-11,80
4834592298,870.4,3481.6,4352,2024-07-10,2024-07-30,2024-07-28,38
4628429786,780.8,3123.2,3904,2024-08-09,2024-08-29,2024-08-15,38
3848219395,1954.8,7819.2,9774,2024-12-11,2024-12-31,2024-12-02,71
6484672391,2001.4,8005.6,10007,2024-02-12,2024-03-04,2024-02-02,21
6541119266,469.4,1877.6,2347,2024-04-04,2024-04-24,2024-04-12,78
2393342371,1303.8,5215.2,6519,2024-05-13,2024-06-03,2024-05-02,101
8319657970,2102.6,8410.4,10513,2024-06-04,2024-06-24,2024-06-15,75
7597059742,561.6,2246.4,2808,2024-05-10,2024-05-30,2024-05-26,72
6085257634,592.6,2370.4,2963,2024-12-04,2024-12-24,2024-12-07,75
9223604261,2342.2,9368.8,11711,2024-08-09,2024-08-29,2024-08-13,27
10653461822,2923.6,11694.4,14618,2024-06-12,2024-07-02,2024-06-14,16
6099921491,2225.8,8903.2,11129,2024-02-13,2024-03-04,2024-02-11,101
5394216719,410,1640,2050,2024-06-25,2024-07-15,2024-06-27,82
5945699922,1921.2,7684.8,9606,2024-08-06,2024-08-26,2024-08-30,25
8603950077,1691.8,6767.2,8459,2024-02-12,2024-03-04,2024-02-01,30
6575953078,327.2,1308.8,1636,2024-06-13,2024-07-03,2024-06-07,101
1417534637,923.8,3695.2,4619,2024-05-03,2024-05-23,2024-05-20,29
9801532437,1213.4,4853.6,6067,2024-10-11,2024-10-31,2024-10-31,71
6225942503,1017.8,4071.2,5089,2024-12-13,2025-01-02,2024-12-10,101
5056114127,1959.2,7836.8,9796,2024-04-12,2024-05-02,2024-04-26,101
9981466525,1794.2,7176.8,8971,2024-06-12,2024-07-02,2024-06-10,30
7976129567,2187,8748,10935,2024-07-12,2024-08-01,2024-07-29,48
6050154296,211.8,847.2,1059,2024-10-11,2024-10-31,2024-10-02,21
8656407059,2289.6,9158.4,11448,2024-09-10,2024-09-30,2024-09-01,38
10133996320,1485,5940,7425,2024-11-25,2024-12-16,2024-11-15,87
1225204233,1427.6,5710.4,7138,2024-05-03,2024-05-23,2024-05-01,2
10925870804,2823.6,11294.4,14118,2024-04-25,2024-05-15,2024-04-12,11
8826515385,2959,11836,14795,2024-11-01,2024-11-21,2024-11-15,68
